,lon,lat,alt,NAME,population,area,density
19224,120.46,22.471,2,屏東縣東港鎮,47866,29.4635,1625
19225,120.47,22.451,-1,屏東縣東港鎮,47866,29.4635,1625
19226,120.45259,22.46546,1,屏東縣東港鎮,47866,29.4635,1625
19227,120.45,22.451,2,屏東縣東港鎮,47866,29.4635,1625
19228,120.48,22.461,1,屏東縣東港鎮,47866,29.4635,1625
19229,120.47,22.471,0,屏東縣東港鎮,47866,29.4635,1625
19230,120.48,22.491,2,屏東縣東港鎮,47866,29.4635,1625
19231,120.465,22.479,2,屏東縣東港鎮,47866,29.4635,1625
19232,120.443,22.465,0,屏東縣東港鎮,47866,29.4635,1625
19233,120.48,22.431,1,屏東縣東港鎮,47866,29.4635,1625
19234,120.49,22.451,3,屏東縣東港鎮,47866,29.4635,1625
19235,120.48,22.451,2,屏東縣東港鎮,47866,29.4635,1625
19236,120.48,22.471,2,屏東縣東港鎮,47866,29.4635,1625
19237,120.49,22.471,2,屏東縣東港鎮,47866,29.4635,1625
19238,120.46,22.461,1,屏東縣東港鎮,47866,29.4635,1625
19239,120.47257,22.4863,3,屏東縣東港鎮,47866,29.4635,1625
19240,120.75,22.031,60,屏東縣恆春鎮,30726,136.763,225
19241,120.75,22.011,26,屏東縣恆春鎮,30726,136.763,225
19242,120.78,22.011,190,屏東縣恆春鎮,30726,136.763,225
19243,120.77,22.011,183,屏東縣恆春鎮,30726,136.763,225
19244,120.74,21.951,43,屏東縣恆春鎮,30726,136.763,225
19245,120.73,22.011,13,屏東縣恆春鎮,30726,136.763,225
19246,120.788928,21.958069,72,屏東縣恆春鎮,30726,136.763,225
19247,120.86,21.901,29,屏東縣恆春鎮,30726,136.763,225
19248,120.74188,22.00301,20,屏東縣恆春鎮,30726,136.763,225
19249,120.71,22.031,38,屏東縣恆春鎮,30726,136.763,225
19250,120.73,22.031,12,屏東縣恆春鎮,30726,136.763,225
19251,120.73,21.921,56,屏東縣恆春鎮,30726,136.763,225
19252,120.77,21.991,212,屏東縣恆春鎮,30726,136.763,225
19253,120.72,22.011,36,屏東縣恆春鎮,30726,136.763,225
19254,120.76,21.961,11,屏東縣恆春鎮,30726,136.763,225
19255,120.77,21.981,229,屏東縣恆春鎮,30726,136.763,225
19256,120.72,21.971,75,屏東縣恆春鎮,30726,136.763,225
19257,120.74,22.031,21,屏東縣恆春鎮,30726,136.763,225
19258,120.82307,21.93461,6,屏東縣恆春鎮,30726,136.763,225
19259,120.73,22.051,9,屏東縣恆春鎮,30726,136.763,225
19260,120.72,22.041,5,屏東縣恆春鎮,30726,136.763,225
19261,120.84,21.921,73,屏東縣恆春鎮,30726,136.763,225
19262,120.72,21.931,7,屏東縣恆春鎮,30726,136.763,225
19263,120.85,21.911,31,屏東縣恆春鎮,30726,136.763,225
19264,120.84,21.961,10,屏東縣恆春鎮,30726,136.763,225
19265,120.84,21.951,8,屏東縣恆春鎮,30726,136.763,225
19266,120.7344,21.92715,38,屏東縣恆春鎮,30726,136.763,225
19267,120.82,21.971,285,屏東縣恆春鎮,30726,136.763,225
19268,120.85345,21.91747,79,屏東縣恆春鎮,30726,136.763,225
19269,120.81,21.941,55,屏東縣恆春鎮,30726,136.763,225
19270,120.7,22.011,152,屏東縣恆春鎮,30726,136.763,225
19271,120.721,22.023,15,屏東縣恆春鎮,30726,136.763,225
19272,120.71,22.001,85,屏東縣恆春鎮,30726,136.763,225
19273,120.8,21.961,185,屏東縣恆春鎮,30726,136.763,225
19274,120.72,22.021,19,屏東縣恆春鎮,30726,136.763,225
19275,120.735,21.97,27,屏東縣恆春鎮,30726,136.763,225
19276,120.86,21.911,7,屏東縣恆春鎮,30726,136.763,225
19277,120.71,22.011,91,屏東縣恆春鎮,30726,136.763,225
19278,120.789,21.958,72,屏東縣恆春鎮,30726,136.763,225
19279,120.76,22.011,67,屏東縣恆春鎮,30726,136.763,225
19280,120.75,21.991,17,屏東縣恆春鎮,30726,136.763,225
19281,120.78,21.961,97,屏東縣恆春鎮,30726,136.763,225
19282,120.72,22.001,65,屏東縣恆春鎮,30726,136.763,225
19283,120.76,22.001,76,屏東縣恆春鎮,30726,136.763,225
19284,120.77,22.051,295,屏東縣恆春鎮,30726,136.763,225
19285,120.75,22.051,59,屏東縣恆春鎮,30726,136.763,225
19286,120.85,21.901,23,屏東縣恆春鎮,30726,136.763,225
19287,120.84,21.971,24,屏東縣恆春鎮,30726,136.763,225
19288,120.77,21.961,49,屏東縣恆春鎮,30726,136.763,225
19289,120.72,22.031,8,屏東縣恆春鎮,30726,136.763,225
19290,120.76,21.991,111,屏東縣恆春鎮,30726,136.763,225
19291,120.74,21.991,14,屏東縣恆春鎮,30726,136.763,225
19292,120.82,21.961,213,屏東縣恆春鎮,30726,136.763,225
19293,120.78,22.001,81,屏東縣恆春鎮,30726,136.763,225
19294,120.77,22.001,72,屏東縣恆春鎮,30726,136.763,225
19295,120.759,21.968,27,屏東縣恆春鎮,30726,136.763,225
19296,120.83,21.951,131,屏東縣恆春鎮,30726,136.763,225
19297,120.74,21.981,16,屏東縣恆春鎮,30726,136.763,225
19298,120.74,21.951,43,屏東縣恆春鎮,30726,136.763,225
19299,120.75,22.021,38,屏東縣恆春鎮,30726,136.763,225
19300,120.79,21.971,124,屏東縣恆春鎮,30726,136.763,225
19301,120.81,21.961,206,屏東縣恆春鎮,30726,136.763,225
19302,120.71,22.041,29,屏東縣恆春鎮,30726,136.763,225
19303,120.7,22.021,116,屏東縣恆春鎮,30726,136.763,225
19304,120.73,22.041,11,屏東縣恆春鎮,30726,136.763,225
19305,120.74,21.941,44,屏東縣恆春鎮,30726,136.763,225
19306,120.74,22.011,16,屏東縣恆春鎮,30726,136.763,225
19307,120.74473,21.99818,19,屏東縣恆春鎮,30726,136.763,225
19308,120.74318,21.94299,6,屏東縣恆春鎮,30726,136.763,225
19309,120.7,22.031,82,屏東縣恆春鎮,30726,136.763,225
19310,120.73,21.951,68,屏東縣恆春鎮,30726,136.763,225
19311,120.73,21.981,22,屏東縣恆春鎮,30726,136.763,225
19312,120.85,21.921,80,屏東縣恆春鎮,30726,136.763,225
19313,120.72,21.941,57,屏東縣恆春鎮,30726,136.763,225
19314,120.74,22.021,21,屏東縣恆春鎮,30726,136.763,225
19315,120.79,21.961,68,屏東縣恆春鎮,30726,136.763,225
19316,120.801,21.944,12,屏東縣恆春鎮,30726,136.763,225
19317,120.81,21.971,195,屏東縣恆春鎮,30726,136.763,225
19318,120.78,22.041,402,屏東縣恆春鎮,30726,136.763,225
19319,120.77,22.031,240,屏東縣恆春鎮,30726,136.763,225
19320,120.75,22.001,23,屏東縣恆春鎮,30726,136.763,225
19321,120.76,21.981,62,屏東縣恆春鎮,30726,136.763,225
19322,120.75,21.951,0,屏東縣恆春鎮,30726,136.763,225
19323,120.79564,21.94595,10,屏東縣恆春鎮,30726,136.763,225
19324,120.72,21.981,73,屏東縣恆春鎮,30726,136.763,225
19325,120.82,21.941,25,屏東縣恆春鎮,30726,136.763,225
19326,120.8,21.941,10,屏東縣恆春鎮,30726,136.763,225
19327,120.74,21.971,19,屏東縣恆春鎮,30726,136.763,225
19328,120.73,21.961,55,屏東縣恆春鎮,30726,136.763,225
19329,120.75,21.961,23,屏東縣恆春鎮,30726,136.763,225
19330,120.76,22.031,108,屏東縣恆春鎮,30726,136.763,225
19331,120.78,21.991,142,屏東縣恆春鎮,30726,136.763,225
19332,120.79,22.041,569,屏東縣恆春鎮,30726,136.763,225
19333,120.71,21.991,16,屏東縣恆春鎮,30726,136.763,225
19334,120.75,21.981,16,屏東縣恆春鎮,30726,136.763,225
19335,120.745,22.009,20,屏東縣恆春鎮,30726,136.763,225
19336,120.77876,21.94991,9,屏東縣恆春鎮,30726,136.763,225
19337,120.79974,21.94486,10,屏東縣恆春鎮,30726,136.763,225
19338,120.74,21.961,34,屏東縣恆春鎮,30726,136.763,225
19339,120.72,21.961,138,屏東縣恆春鎮,30726,136.763,225
19340,120.85,21.931,3,屏東縣恆春鎮,30726,136.763,225
19341,120.74,21.931,43,屏東縣恆春鎮,30726,136.763,225
19342,120.74,22.001,18,屏東縣恆春鎮,30726,136.763,225
19343,120.7,22.001,18,屏東縣恆春鎮,30726,136.763,225
19344,120.78,22.031,441,屏東縣恆春鎮,30726,136.763,225
19345,120.73,21.991,26,屏東縣恆春鎮,30726,136.763,225
19346,120.84,21.931,111,屏東縣恆春鎮,30726,136.763,225
19347,120.732,21.941,64,屏東縣恆春鎮,30726,136.763,225
19348,120.747,22.002,23,屏東縣恆春鎮,30726,136.763,225
19349,120.83,21.931,87,屏東縣恆春鎮,30726,136.763,225
19350,120.74,22.041,17,屏東縣恆春鎮,30726,136.763,225
19351,120.72,21.991,64,屏東縣恆春鎮,30726,136.763,225
19352,120.73,22.021,13,屏東縣恆春鎮,30726,136.763,225
19353,120.73,21.941,55,屏東縣恆春鎮,30726,136.763,225
19354,120.77,22.041,121,屏東縣恆春鎮,30726,136.763,225
19355,120.73,21.931,49,屏東縣恆春鎮,30726,136.763,225
19356,120.76,22.051,393,屏東縣恆春鎮,30726,136.763,225
19357,120.755,21.966,25,屏東縣恆春鎮,30726,136.763,225
19358,120.82,21.951,159,屏東縣恆春鎮,30726,136.763,225
19359,120.78,22.051,329,屏東縣恆春鎮,30726,136.763,225
19360,120.8,21.971,157,屏東縣恆春鎮,30726,136.763,225
19361,120.71,22.021,73,屏東縣恆春鎮,30726,136.763,225
19362,120.78,21.951,32,屏東縣恆春鎮,30726,136.763,225
19363,120.77,22.021,354,屏東縣恆春鎮,30726,136.763,225
19364,120.80455,21.94212,14,屏東縣恆春鎮,30726,136.763,225
19365,120.73,22.001,14,屏東縣恆春鎮,30726,136.763,225
19366,120.76,21.971,38,屏東縣恆春鎮,30726,136.763,225
19367,120.76,22.021,150,屏東縣恆春鎮,30726,136.763,225
19368,120.83,21.961,91,屏東縣恆春鎮,30726,136.763,225
19369,120.76,22.041,207,屏東縣恆春鎮,30726,136.763,225
19370,120.73,21.971,21,屏東縣恆春鎮,30726,136.763,225
19371,120.83,21.941,96,屏東縣恆春鎮,30726,136.763,225
19372,120.77,21.971,187,屏東縣恆春鎮,30726,136.763,225
19373,120.8,21.951,17,屏東縣恆春鎮,30726,136.763,225
19374,120.79,21.951,17,屏東縣恆春鎮,30726,136.763,225
19375,120.75,21.971,17,屏東縣恆春鎮,30726,136.763,225
19376,120.78,21.971,262,屏東縣恆春鎮,30726,136.763,225
19377,120.81,21.951,86,屏東縣恆春鎮,30726,136.763,225
19378,120.75,22.041,60,屏東縣恆春鎮,30726,136.763,225
19379,120.750562,22.005378,25,屏東縣恆春鎮,30726,136.763,225
19380,120.85344,21.90357,38,屏東縣恆春鎮,30726,136.763,225
19381,120.72,22.051,3,屏東縣恆春鎮,30726,136.763,225
19382,120.716,21.984,25,屏東縣恆春鎮,30726,136.763,225
19383,120.78884,21.95832,66,屏東縣恆春鎮,30726,136.763,225
19384,120.746,22.007,21,屏東縣恆春鎮,30726,136.763,225
19385,120.848,21.913,7,屏東縣恆春鎮,30726,136.763,225
19386,120.72,21.951,81,屏東縣恆春鎮,30726,136.763,225
19387,120.84,21.941,74,屏東縣恆春鎮,30726,136.763,225
19388,120.58388,22.41365,25,屏東縣枋寮鄉,24571,57.7347,426
19389,120.57517,22.40685,14,屏東縣枋寮鄉,24571,57.7347,426
19390,120.59232,22.4061,26,屏東縣枋寮鄉,24571,57.7347,426
19391,120.591,22.371,3,屏東縣枋寮鄉,24571,57.7347,426
19392,120.57239,22.40529,12,屏東縣枋寮鄉,24571,57.7347,426
19393,120.58194,22.41211,21,屏東縣枋寮鄉,24571,57.7347,426
19394,120.59,22.401,18,屏東縣枋寮鄉,24571,57.7347,426
19395,120.58223,22.40645,18,屏東縣枋寮鄉,24571,57.7347,426
19396,120.56,22.401,6,屏東縣枋寮鄉,24571,57.7347,426
19397,120.599,22.363,4,屏東縣枋寮鄉,24571,57.7347,426
19398,120.59,22.441,35,屏東縣枋寮鄉,24571,57.7347,426
19399,120.58,22.401,14,屏東縣枋寮鄉,24571,57.7347,426
19400,120.61,22.441,55,屏東縣枋寮鄉,24571,57.7347,426
19401,120.56934,22.40853,12,屏東縣枋寮鄉,24571,57.7347,426
19402,120.6,22.363,4,屏東縣枋寮鄉,24571,57.7347,426
19403,120.57428,22.40989,14,屏東縣枋寮鄉,24571,57.7347,426
19404,120.60835,22.37134,10,屏東縣枋寮鄉,24571,57.7347,426
19405,120.59948,22.36275,4,屏東縣枋寮鄉,24571,57.7347,426
19406,120.56,22.391,2,屏東縣枋寮鄉,24571,57.7347,426
19407,120.61,22.401,29,屏東縣枋寮鄉,24571,57.7347,426
19408,120.58747,22.40632,23,屏東縣枋寮鄉,24571,57.7347,426
19409,120.63,22.401,54,屏東縣枋寮鄉,24571,57.7347,426
19410,120.57781,22.40499,15,屏東縣枋寮鄉,24571,57.7347,426
19411,120.58443,22.41246,27,屏東縣枋寮鄉,24571,57.7347,426
19412,120.57204,22.40909,13,屏東縣枋寮鄉,24571,57.7347,426
19413,120.61,22.381,14,屏東縣枋寮鄉,24571,57.7347,426
19414,120.58,22.441,25,屏東縣枋寮鄉,24571,57.7347,426
19415,120.62,22.401,30,屏東縣枋寮鄉,24571,57.7347,426
19416,120.586,22.409,24,屏東縣枋寮鄉,24571,57.7347,426
19417,120.57,22.401,9,屏東縣枋寮鄉,24571,57.7347,426
19418,120.625,22.361,31,屏東縣枋寮鄉,24571,57.7347,426
19419,120.57875,22.40501,16,屏東縣枋寮鄉,24571,57.7347,426
19420,120.6,22.441,45,屏東縣枋寮鄉,24571,57.7347,426
19421,120.58,22.451,23,屏東縣枋寮鄉,24571,57.7347,426
19422,120.5677,22.40956,12,屏東縣枋寮鄉,24571,57.7347,426
19423,120.5768,22.405,15,屏東縣枋寮鄉,24571,57.7347,426
19424,120.57307,22.40789,13,屏東縣枋寮鄉,24571,57.7347,426
19425,120.59,22.368,3,屏東縣枋寮鄉,24571,57.7347,426
19426,120.6,22.401,26,屏東縣枋寮鄉,24571,57.7347,426
19427,120.61479,22.3564,16,屏東縣枋寮鄉,24571,57.7347,426
19428,120.61,22.351,9,屏東縣枋寮鄉,24571,57.7347,426
19429,120.59,22.391,12,屏東縣枋寮鄉,24571,57.7347,426
19430,120.57734,22.40917,17,屏東縣枋寮鄉,24571,57.7347,426
19431,120.57,22.411,13,屏東縣枋寮鄉,24571,57.7347,426
19432,120.57836,22.41108,17,屏東縣枋寮鄉,24571,57.7347,426
19433,120.58476,22.41056,24,屏東縣枋寮鄉,24571,57.7347,426
19434,120.58287,22.40904,20,屏東縣枋寮鄉,24571,57.7347,426
19435,120.57816,22.40768,16,屏東縣枋寮鄉,24571,57.7347,426
19436,120.63,22.431,71,屏東縣枋寮鄉,24571,57.7347,426
19437,120.58,22.431,26,屏東縣枋寮鄉,24571,57.7347,426
19438,120.6,22.411,36,屏東縣枋寮鄉,24571,57.7347,426
19439,120.58418,22.4049,19,屏東縣枋寮鄉,24571,57.7347,426
19440,120.57288,22.40626,12,屏東縣枋寮鄉,24571,57.7347,426
19441,120.57,22.391,5,屏東縣枋寮鄉,24571,57.7347,426
19442,120.57869,22.40596,17,屏東縣枋寮鄉,24571,57.7347,426
19443,120.59,22.411,28,屏東縣枋寮鄉,24571,57.7347,426
19444,120.58059,22.40839,18,屏東縣枋寮鄉,24571,57.7347,426
19445,120.6,22.361,4,屏東縣枋寮鄉,24571,57.7347,426
19446,120.6,22.381,9,屏東縣枋寮鄉,24571,57.7347,426
19447,120.57077,22.40736,12,屏東縣枋寮鄉,24571,57.7347,426
19448,120.61,22.431,58,屏東縣枋寮鄉,24571,57.7347,426
19449,120.6,22.371,5,屏東縣枋寮鄉,24571,57.7347,426
19450,120.59,22.431,37,屏東縣枋寮鄉,24571,57.7347,426
19451,120.59474,22.38699,12,屏東縣枋寮鄉,24571,57.7347,426
19452,120.58,22.391,7,屏東縣枋寮鄉,24571,57.7347,426
19453,120.58,22.411,18,屏東縣枋寮鄉,24571,57.7347,426
19454,120.61,22.391,18,屏東縣枋寮鄉,24571,57.7347,426
19455,120.62,22.411,47,屏東縣枋寮鄉,24571,57.7347,426
19456,120.57703,22.4107,16,屏東縣枋寮鄉,24571,57.7347,426
19457,120.629,22.428,81,屏東縣枋寮鄉,24571,57.7347,426
19458,120.57837,22.40155,14,屏東縣枋寮鄉,24571,57.7347,426
19459,120.61,22.361,13,屏東縣枋寮鄉,24571,57.7347,426
19460,120.62,22.361,23,屏東縣枋寮鄉,24571,57.7347,426
19461,120.57708,22.41182,16,屏東縣枋寮鄉,24571,57.7347,426
19462,120.61,22.371,11,屏東縣枋寮鄉,24571,57.7347,426
19463,120.62,22.431,69,屏東縣枋寮鄉,24571,57.7347,426
19464,120.57,22.431,18,屏東縣枋寮鄉,24571,57.7347,426
19465,120.58677,22.40602,22,屏東縣枋寮鄉,24571,57.7347,426
19466,120.59,22.381,7,屏東縣枋寮鄉,24571,57.7347,426
19467,120.58496,22.40984,23,屏東縣枋寮鄉,24571,57.7347,426
19468,120.58251,22.40411,18,屏東縣枋寮鄉,24571,57.7347,426
19469,120.61,22.411,41,屏東縣枋寮鄉,24571,57.7347,426
19470,120.577,22.401,12,屏東縣枋寮鄉,24571,57.7347,426
19471,120.59592,22.38441,10,屏東縣枋寮鄉,24571,57.7347,426
19472,120.57,22.381,1,屏東縣枋寮鄉,24571,57.7347,426
19473,120.601,22.386,13,屏東縣枋寮鄉,24571,57.7347,426
19474,120.6,22.431,47,屏東縣枋寮鄉,24571,57.7347,426
19475,120.58,22.421,24,屏東縣枋寮鄉,24571,57.7347,426
19476,120.6,22.391,17,屏東縣枋寮鄉,24571,57.7347,426
19477,120.59327,22.38786,13,屏東縣枋寮鄉,24571,57.7347,426
19478,120.6,22.421,44,屏東縣枋寮鄉,24571,57.7347,426
19479,120.59,22.371,1,屏東縣枋寮鄉,24571,57.7347,426
19480,120.61,22.421,57,屏東縣枋寮鄉,24571,57.7347,426
19481,120.62,22.371,31,屏東縣枋寮鄉,24571,57.7347,426
19482,120.57504,22.40855,15,屏東縣枋寮鄉,24571,57.7347,426
19483,120.58,22.381,4,屏東縣枋寮鄉,24571,57.7347,426
19484,120.62,22.421,76,屏東縣枋寮鄉,24571,57.7347,426
19485,120.58006,22.41157,18,屏東縣枋寮鄉,24571,57.7347,426
19486,120.59,22.421,34,屏東縣枋寮鄉,24571,57.7347,426
19487,120.61078,22.36728,12,屏東縣枋寮鄉,24571,57.7347,426
19488,120.57745,22.40971,16,屏東縣枋寮鄉,24571,57.7347,426
19489,120.474,22.551,8,屏東縣新園鄉,35321,38.3109,922
19490,120.46,22.521,5,屏東縣新園鄉,35321,38.3109,922
19491,120.458,22.488,2,屏東縣新園鄉,35321,38.3109,922
19492,120.455,22.508,4,屏東縣新園鄉,35321,38.3109,922
19493,120.461,22.544,6,屏東縣新園鄉,35321,38.3109,922
19494,120.44,22.481,3,屏東縣新園鄉,35321,38.3109,922
19495,120.45,22.501,3,屏東縣新園鄉,35321,38.3109,922
19496,120.46029,22.54351,6,屏東縣新園鄉,35321,38.3109,922
19497,120.46,22.481,2,屏東縣新園鄉,35321,38.3109,922
19498,120.45402,22.493,3,屏東縣新園鄉,35321,38.3109,922
19499,120.44,22.501,4,屏東縣新園鄉,35321,38.3109,922
19500,120.44,22.521,6,屏東縣新園鄉,35321,38.3109,922
19501,120.46,22.541,7,屏東縣新園鄉,35321,38.3109,922
19502,120.46,22.544,6,屏東縣新園鄉,35321,38.3109,922
19503,120.44,22.511,5,屏東縣新園鄉,35321,38.3109,922
19504,120.46,22.501,2,屏東縣新園鄉,35321,38.3109,922
19505,120.44,22.551,6,屏東縣新園鄉,35321,38.3109,922
19506,120.44,22.488,2,屏東縣新園鄉,35321,38.3109,922
19507,120.43,22.541,4,屏東縣新園鄉,35321,38.3109,922
19508,120.46261,22.52556,5,屏東縣新園鄉,35321,38.3109,922
19509,120.43,22.481,1,屏東縣新園鄉,35321,38.3109,922
19510,120.441,22.488,2,屏東縣新園鄉,35321,38.3109,922
19511,120.45,22.481,2,屏東縣新園鄉,35321,38.3109,922
19512,120.45,22.551,9,屏東縣新園鄉,35321,38.3109,922
19513,120.43,22.501,6,屏東縣新園鄉,35321,38.3109,922
19514,120.45,22.521,6,屏東縣新園鄉,35321,38.3109,922
19515,120.43,22.471,1,屏東縣新園鄉,35321,38.3109,922
19516,120.461,22.546,6,屏東縣新園鄉,35321,38.3109,922
19517,120.456,22.509,4,屏東縣新園鄉,35321,38.3109,922
19518,120.46,22.511,3,屏東縣新園鄉,35321,38.3109,922
19519,120.451,22.524,6,屏東縣新園鄉,35321,38.3109,922
19520,120.43,22.531,6,屏東縣新園鄉,35321,38.3109,922
19521,120.43,22.521,4,屏東縣新園鄉,35321,38.3109,922
19522,120.45,22.541,7,屏東縣新園鄉,35321,38.3109,922
19523,120.44,22.471,0,屏東縣新園鄉,35321,38.3109,922
19524,120.43,22.511,2,屏東縣新園鄉,35321,38.3109,922
19525,120.47,22.541,6,屏東縣新園鄉,35321,38.3109,922
19526,120.45,22.531,7,屏東縣新園鄉,35321,38.3109,922
19527,120.452,22.524,6,屏東縣新園鄉,35321,38.3109,922
19528,120.47,22.531,4,屏東縣新園鄉,35321,38.3109,922
19529,120.44,22.531,7,屏東縣新園鄉,35321,38.3109,922
19530,120.44,22.491,3,屏東縣新園鄉,35321,38.3109,922
19531,120.46,22.531,6,屏東縣新園鄉,35321,38.3109,922
19532,120.46,22.491,3,屏東縣新園鄉,35321,38.3109,922
19533,120.47,22.521,3,屏東縣新園鄉,35321,38.3109,922
19534,120.44,22.541,7,屏東縣新園鄉,35321,38.3109,922
19535,120.45,22.511,5,屏東縣新園鄉,35321,38.3109,922
19536,120.47,22.551,8,屏東縣新園鄉,35321,38.3109,922
19537,120.48,22.551,8,屏東縣新園鄉,35321,38.3109,922
19538,120.43,22.491,3,屏東縣新園鄉,35321,38.3109,922
19539,120.45,22.491,2,屏東縣新園鄉,35321,38.3109,922
19540,120.46,22.551,8,屏東縣新園鄉,35321,38.3109,922
19541,120.51728,22.45842,4,屏東縣林邊鄉,18080,15.6233,1157
19542,120.533,22.464,8,屏東縣林邊鄉,18080,15.6233,1157
19543,120.511,22.433,2,屏東縣林邊鄉,18080,15.6233,1157
19544,120.49,22.431,0,屏東縣林邊鄉,18080,15.6233,1157
19545,120.51,22.441,2,屏東縣林邊鄉,18080,15.6233,1157
19546,120.493,22.426,4,屏東縣林邊鄉,18080,15.6233,1157
19547,120.52,22.431,2,屏東縣林邊鄉,18080,15.6233,1157
19548,120.50336,22.44809,2,屏東縣林邊鄉,18080,15.6233,1157
19549,120.5,22.431,-1,屏東縣林邊鄉,18080,15.6233,1157
19550,120.51,22.451,0,屏東縣林邊鄉,18080,15.6233,1157
19551,120.53,22.461,7,屏東縣林邊鄉,18080,15.6233,1157
19552,120.52088,22.44642,3,屏東縣林邊鄉,18080,15.6233,1157
19553,120.51,22.421,-1,屏東縣林邊鄉,18080,15.6233,1157
19554,120.52,22.441,3,屏東縣林邊鄉,18080,15.6233,1157
19555,120.5,22.441,0,屏東縣林邊鄉,18080,15.6233,1157
19556,120.495,22.426,1,屏東縣林邊鄉,18080,15.6233,1157
19557,120.53,22.451,3,屏東縣林邊鄉,18080,15.6233,1157
19558,120.504,22.418,1,屏東縣林邊鄉,18080,15.6233,1157
19559,120.511,22.437,2,屏東縣林邊鄉,18080,15.6233,1157
19560,120.52,22.451,3,屏東縣林邊鄉,18080,15.6233,1157
19561,120.5,22.421,1,屏東縣林邊鄉,18080,15.6233,1157
19562,120.505,22.419,3,屏東縣林邊鄉,18080,15.6233,1157
19563,120.51813,22.43344,2,屏東縣林邊鄉,18080,15.6233,1157
19564,120.51,22.432,2,屏東縣林邊鄉,18080,15.6233,1157
19565,120.51,22.431,1,屏東縣林邊鄉,18080,15.6233,1157
19566,120.71417,22.07414,5,屏東縣車城鄉,8586,49.8517,172
19567,120.75,22.091,37,屏東縣車城鄉,8586,49.8517,172
19568,120.69,22.031,70,屏東縣車城鄉,8586,49.8517,172
19569,120.79,22.101,360,屏東縣車城鄉,8586,49.8517,172
19570,120.78,22.101,323,屏東縣車城鄉,8586,49.8517,172
19571,120.72,22.091,25,屏東縣車城鄉,8586,49.8517,172
19572,120.72,22.071,6,屏東縣車城鄉,8586,49.8517,172
19573,120.71,22.071,2,屏東縣車城鄉,8586,49.8517,172
19574,120.76,22.101,60,屏東縣車城鄉,8586,49.8517,172
19575,120.79,22.061,232,屏東縣車城鄉,8586,49.8517,172
19576,120.73,22.091,204,屏東縣車城鄉,8586,49.8517,172
19577,120.71,22.051,10,屏東縣車城鄉,8586,49.8517,172
19578,120.749,22.096,51,屏東縣車城鄉,8586,49.8517,172
19579,120.73,22.061,15,屏東縣車城鄉,8586,49.8517,172
19580,120.73,22.081,43,屏東縣車城鄉,8586,49.8517,172
19581,120.74,22.091,131,屏東縣車城鄉,8586,49.8517,172
19582,120.73,22.071,18,屏東縣車城鄉,8586,49.8517,172
19583,120.7,22.051,36,屏東縣車城鄉,8586,49.8517,172
19584,120.72,22.061,3,屏東縣車城鄉,8586,49.8517,172
19585,120.77,22.101,129,屏東縣車城鄉,8586,49.8517,172
19586,120.71,22.121,7,屏東縣車城鄉,8586,49.8517,172
19587,120.717,22.073,6,屏東縣車城鄉,8586,49.8517,172
19588,120.7,22.041,5,屏東縣車城鄉,8586,49.8517,172
19589,120.79,22.091,222,屏東縣車城鄉,8586,49.8517,172
19590,120.7,22.141,17,屏東縣車城鄉,8586,49.8517,172
19591,120.75,22.101,55,屏東縣車城鄉,8586,49.8517,172
19592,120.71,22.081,3,屏東縣車城鄉,8586,49.8517,172
19593,120.76,22.081,204,屏東縣車城鄉,8586,49.8517,172
19594,120.78,22.081,130,屏東縣車城鄉,8586,49.8517,172
19595,120.72,22.101,23,屏東縣車城鄉,8586,49.8517,172
19596,120.78,22.061,167,屏東縣車城鄉,8586,49.8517,172
19597,120.76,22.061,224,屏東縣車城鄉,8586,49.8517,172
19598,120.74,22.071,56,屏東縣車城鄉,8586,49.8517,172
19599,120.71,22.061,1,屏東縣車城鄉,8586,49.8517,172
19600,120.77,22.071,101,屏東縣車城鄉,8586,49.8517,172
19601,120.75,22.061,63,屏東縣車城鄉,8586,49.8517,172
19602,120.77,22.061,210,屏東縣車城鄉,8586,49.8517,172
19603,120.79,22.081,213,屏東縣車城鄉,8586,49.8517,172
19604,120.77,22.081,133,屏東縣車城鄉,8586,49.8517,172
19605,120.76,22.091,111,屏東縣車城鄉,8586,49.8517,172
19606,120.69,22.021,34,屏東縣車城鄉,8586,49.8517,172
19607,120.71361,22.0702,5,屏東縣車城鄉,8586,49.8517,172
19608,120.73,22.101,206,屏東縣車城鄉,8586,49.8517,172
19609,120.69925,22.04529,7,屏東縣車城鄉,8586,49.8517,172
19610,120.74,22.061,55,屏東縣車城鄉,8586,49.8517,172
19611,120.78,22.091,285,屏東縣車城鄉,8586,49.8517,172
19612,120.77,22.091,104,屏東縣車城鄉,8586,49.8517,172
19613,120.75,22.081,45,屏東縣車城鄉,8586,49.8517,172
19614,120.72,22.111,81,屏東縣車城鄉,8586,49.8517,172
19615,120.78,22.071,145,屏東縣車城鄉,8586,49.8517,172
19616,120.79,22.071,234,屏東縣車城鄉,8586,49.8517,172
19617,120.74,22.081,27,屏東縣車城鄉,8586,49.8517,172
19618,120.73,22.111,218,屏東縣車城鄉,8586,49.8517,172
19619,120.76,22.071,85,屏東縣車城鄉,8586,49.8517,172
19620,120.74,22.051,19,屏東縣車城鄉,8586,49.8517,172
19621,120.715,22.075,6,屏東縣車城鄉,8586,49.8517,172
19622,120.712,22.057,2,屏東縣車城鄉,8586,49.8517,172
